play_id,old_game_id,posteam,yards_gained,epa,passer_player_name,passing_yards,receiver_player_name,series,series_success,series_result
2077,2022121103,,0.0,0.0,,,,31,0,Missed field goal
2066,2022121103,DET,0.0,-0.308809606358409,J.Goff,,J.Reynolds,31,0,Missed field goal
2095,2022121103,DET,0.0,-0.438308043801817,J.Goff,,A.St. Brown,31,0,Missed field goal
2117,2022121103,DET,0.0,-2.44531226589984,,,,31,0,Missed field goal
2137,2022121103,MIN,17.0,0.442586933786515,K.Cousins,17.0,J.Jefferson,32,1,First down
2172,2022121103,,0.0,0.0,,,,33,0,End of half
2161,2022121103,MIN,-10.0,-0.680771839397494,K.Cousins,,,33,0,End of half
2187,2022121103,,,,,,,33,0,End of half
2215,2022121103,MIN,0.0,0.0,,,,34,0,Punt
2230,2022121103,MIN,4.0,-0.0461458554491401,K.Cousins,4.0,K.Osborn,34,0,Punt
2254,2022121103,MIN,4.0,-0.161600824445486,,,,34,0,Punt
2275,2022121103,MIN,1.0,-1.40760575886816,K.Cousins,1.0,A.Thielen,34,0,Punt
2299,2022121103,MIN,0.0,-0.767772487830371,,,,34,0,Punt
2322,2022121103,MIN,0.0,-0.179555057082325,,,,34,0,Punt
2352,2022121103,DET,3.0,-0.225372781511396,,,,35,1,First down
2373,2022121103,DET,1.0,-0.725747277028859,,,,35,1,First down
2394,2022121103,DET,-2.0,-1.78698341548443,J.Goff,-2.0,D.Chark,35,1,First down
2418,2022121103,DET,42.0,4.52849628706463,,,,35,1,First down
2457,2022121103,DET,0.0,-0.553448429098353,,,,36,1,First down
2478,2022121103,DET,12.0,1.23167225439101,J.Goff,12.0,A.St. Brown,36,1,First down
2502,2022121103,DET,2.0,-0.368802090873942,,,,37,1,First down
2523,2022121103,DET,16.0,1.55697146686725,J.Goff,16.0,D.Chark,37,1,First down
2547,2022121103,DET,2.0,-0.38368743378669,,,,38,1,First down
2568,2022121103,DET,6.0,0.137756067328155,,,,38,1,First down
2589,2022121103,DET,0.0,-1.46738844597712,,,,38,1,First down
2635,2022121103,DET,14.0,2.52333227195777,J.Goff,14.0,K.Raymond,38,1,First down
2659,2022121103,DET,5.0,0.978772900765762,J.Goff,5.0,J.Reynolds,39,1,Touchdown
2684,2022121103,DET,0.0,0.0511715660706391,,,,39,1,Touchdown
2700,2022121103,MIN,0.0,0.0,,,,40,1,First down
2715,2022121103,MIN,-9.0,-1.70911364909261,K.Cousins,,,40,1,First down
2734,2022121103,MIN,21.0,2.41285539814271,K.Cousins,21.0,T.Hockenson,40,1,First down
2758,2022121103,MIN,34.0,2.35959713871125,K.Cousins,34.0,J.Jefferson,41,1,First down
2782,2022121103,MIN,0.0,-0.475656360620633,,,,42,1,Touchdown
2803,2022121103,MIN,6.0,0.139455648721196,K.Cousins,6.0,K.Osborn,42,1,Touchdown
2827,2022121103,MIN,0.0,-1.33936976769473,K.Cousins,,J.Jefferson,42,1,Touchdown
2849,2022121103,MIN,23.0,4.52777301205788,K.Cousins,23.0,A.Thielen,42,1,Touchdown
2874,2022121103,MIN,0.0,-0.947,K.Cousins,,A.Thielen,42,1,Touchdown
2888,2022121103,DET,0.0,0.0,,,,43,1,First down
2906,2022121103,DET,12.0,0.670003231149167,J.Goff,12.0,D.Chark,43,1,First down
2935,2022121103,DET,4.0,-0.224285114789382,,,,44,1,First down
2956,2022121103,DET,18.0,1.43776278430596,J.Goff,18.0,J.Reynolds,44,1,First down
2985,2022121103,DET,0.0,-0.574586963281035,J.Goff,,B.Wright,45,1,First down
3007,2022121103,DET,12.0,1.30375959153753,J.Goff,12.0,A.St. Brown,45,1,First down
3031,2022121103,DET,,0.0,,,,46,1,First down
3050,2022121103,DET,0.0,-0.471894669230096,J.Goff,,J.Williams,46,1,First down
3072,2022121103,DET,2.0,-0.59026978246402,J.Goff,2.0,D.Swift,46,1,First down
3106,2022121103,DET,12.0,1.94198415614665,J.Goff,12.0,J.Jackson,46,1,First down
3130,2022121103,DET,0.0,-0.487162373261526,J.Goff,,,47,1,Touchdown
3154,2022121103,DET,15.0,2.31203772861045,,,,47,1,Touchdown
3176,2022121103,DET,0.0,0.0511715660706391,,,,47,1,Touchdown
3192,2022121103,MIN,0.0,0.0,,,,48,1,First down
3207,2022121103,MIN,47.0,2.98274092469364,K.Cousins,47.0,J.Jefferson,48,1,First down
3231,2022121103,MIN,0.0,-0.466521336929873,,,,49,1,First down
3252,2022121103,MIN,12.0,1.19701409025583,K.Cousins,12.0,A.Thielen,49,1,First down
3276,2022121103,MIN,-7.0,-1.451829541591,K.Cousins,,,50,0,Field goal
3295,2022121103,MIN,0.0,-0.487700999714434,K.Cousins,,J.Jefferson,50,0,Field goal
3317,2022121103,MIN,0.0,-0.764862319560395,K.Cousins,,,50,0,Field goal
3343,2022121103,MIN,0.0,0.778212928086193,,,,50,0,Field goal
3362,2022121103,DET,0.0,0.0,,,,51,1,First down
3377,2022121103,DET,0.0,-0.590120534878224,J.Goff,,A.St. Brown,51,1,First down
3399,2022121103,DET,1.0,-0.749197222292423,,,,51,1,First down
3420,2022121103,DET,11.0,1.89875742420554,J.Goff,11.0,D.Chark,51,1,First down
3444,2022121103,DET,8.0,0.460640302626416,,,,52,1,First down
3465,2022121103,DET,-1.0,-0.894841947825626,,,,52,1,First down
3486,2022121103,DET,14.0,1.63063306151889,J.Goff,14.0,S.Zylstra,52,1,First down
3510,2022121103,DET,2.0,-0.390462547075003,,,,53,1,First down
3531,2022121103,DET,9.0,1.04931859613862,,,,53,1,First down
3552,2022121103,DET,-1.0,-0.799752521328628,,,,54,0,Field goal
3573,2022121103,DET,5.0,0.0155217498540878,,,,54,0,Field goal
3605,2022121103,,0.0,0.0,,,,54,0,Field goal
3594,2022121103,DET,4.0,-0.904421620038381,J.Goff,4.0,A.St. Brown,54,0,Field goal
3636,2022121103,,0.0,0.0,,,,54,0,Field goal
3625,2022121103,DET,0.0,0.762351630106612,,,,54,0,Field goal
3660,2022121103,MIN,0.0,0.0,,,,55,1,First down
3675,2022121103,MIN,4.0,-0.108564629568718,K.Cousins,4.0,A.Thielen,55,1,First down
3699,2022121103,MIN,39.0,2.73332374921301,K.Cousins,39.0,J.Jefferson,55,1,First down
3742,2022121103,MIN,12.0,0.834672737692017,K.Cousins,12.0,A.Thielen,56,1,First down
3766,2022121103,MIN,5.0,0.252262625086587,K.Cousins,5.0,A.Thielen,57,1,Touchdown
3795,2022121103,MIN,0.0,-0.763768761709798,K.Cousins,,D.Cook,57,1,Touchdown
3817,2022121103,MIN,15.0,2.98605150554795,K.Cousins,15.0,K.Osborn,57,1,Touchdown
3842,2022121103,MIN,0.0,0.0511715660706391,,,,57,1,Touchdown
3858,2022121103,DET,0.0,1.59215503570158,,,,58,1,First down
3880,2022121103,DET,1.0,-0.476064005517401,,,,58,1,First down
3903,2022121103,DET,2.0,-0.155253256903961,,,,58,1,First down
3924,2022121103,DET,9.0,1.06044869002653,J.Goff,9.0,P.Sewell,58,1,First down
3968,2022121103,,0.0,0.0,,,,59,0,Field goal
3957,2022121103,DET,1.0,-1.45317642320879,,,,59,0,Field goal
3998,2022121103,,0.0,0.0,,,,59,0,Field goal
3987,2022121103,DET,0.0,-0.131630060554016,,,,59,0,Field goal
4026,2022121103,,0.0,0.0,,,,59,0,Field goal
4015,2022121103,DET,1.0,0.50372400710291,,,,59,0,Field goal
4054,2022121103,,0.0,0.0,,,,59,0,Field goal
4043,2022121103,DET,0.0,0.885237715854991,,,,59,0,Field goal
4069,2022121103,MIN,0.0,0.0,,,,60,0,Turnover
4084,2022121103,MIN,0.0,-0.0902537829824723,K.Cousins,,J.Reagor,60,0,Turnover
4106,2022121103,MIN,20.0,-0.110751526837703,K.Cousins,20.0,J.Jefferson,60,0,Turnover
4157,2022121103,DET,,,,,,61,0,End of half
1,2022121200,,,0.0,,,,1,1,First down
41,2022121200,ARI,0.0,0.0408702678978443,,,,1,1,First down
63,2022121200,ARI,9.0,0.795769465621561,K.Murray,9.0,J.Conner,1,1,First down
87,2022121200,ARI,6.0,0.119113225024194,,,,1,1,First down
108,2022121200,ARI,3.0,-0.187723942101002,,,,2,1,First down
132,2022121200,ARI,1.0,-0.809610516764224,C.McCoy,1.0,J.Conner,2,1,First down
164,2022121200,ARI,21.0,2.44920447375625,C.McCoy,21.0,C.Clement,2,1,First down
188,2022121200,ARI,0.0,-0.900861180387437,,,,3,0,Missed field goal
216,2022121200,ARI,0.0,-0.898930453229696,C.McCoy,,D.Hopkins,3,0,Missed field goal
250,2022121200,ARI,5.0,-0.595711309862347,C.McCoy,5.0,J.Conner,3,0,Missed field goal
279,2022121200,ARI,0.0,-3.48934403603987,,,,3,0,Missed field goal
303,2022121200,NE,14.0,0.995415328536183,M.Jones,14.0,D.Parker,4,1,First down
328,2022121200,NE,1.0,-0.491765362676233,,,,5,0,Punt
349,2022121200,NE,0.0,-0.859127882868052,M.Jones,,J.Smith,5,0,Punt
371,2022121200,NE,0.0,-0.815486438805237,,,,5,0,Punt
406,2022121200,NE,0.0,-1.40660955011845,M.Jones,,J.Smith,5,0,Punt
428,2022121200,NE,0.0,0.472202271223068,,,,5,0,Punt
458,2022121200,ARI,23.0,1.41079767700285,,,,6,1,First down
479,2022121200,ARI,14.0,0.832958934828639,C.McCoy,14.0,R.Anderson,7,1,First down
503,2022121200,ARI,2.0,-0.359853351488709,,,,8,0,Punt
524,2022121200,ARI,-5.0,-1.6281116232276,C.McCoy,,,8,0,Punt
543,2022121200,ARI,0.0,-0.255111885722727,,,,8,0,Punt
578,2022121200,ARI,8.0,-0.679532411508262,C.McCoy,8.0,T.McBride,8,0,Punt
602,2022121200,ARI,0.0,0.774491165531799,,,,8,0,Punt
641,2022121200,NE,4.0,-0.20685905078426,,,,9,1,First down
662,2022121200,NE,10.0,1.12309202016331,M.Jones,10.0,D.Parker,9,1,First down
724,2022121200,NE,2.0,-0.522199161350727,,,,10,1,First down
750,2022121200,NE,12.0,1.38710064371116,M.Jones,12.0,Ma.Jones,10,1,First down
779,2022121200,NE,3.0,-0.245947101851925,,,,11,0,Turnover
803,2022121200,NE,0.0,-5.02467098960187,M.Jones,,T.Thornton,11,0,Turnover
829,2022121200,ARI,6.0,0.220104308566079,,,,12,1,First down
850,2022121200,ARI,0.0,-0.705456605006475,C.McCoy,,D.Hopkins,12,1,First down
872,2022121200,ARI,10.0,1.52487210737308,C.McCoy,10.0,M.Brown,12,1,First down
896,2022121200,ARI,3.0,-0.145334864675533,,,,13,0,Field goal
917,2022121200,ARI,2.0,-0.45204724901123,C.McCoy,2.0,M.Brown,13,0,Field goal
941,2022121200,ARI,,0.0,,,,13,0,Field goal
960,2022121200,ARI,0.0,-1.52445452762723,C.McCoy,,M.Brown,13,0,Field goal
982,2022121200,ARI,0.0,0.276053515937668,,,,13,0,Field goal
1001,2022121200,NE,0.0,0.0,,,,14,1,First down
1016,2022121200,NE,0.0,-0.574409562628716,M.Jones,,,14,1,First down
1038,2022121200,NE,8.0,0.413898308994249,M.Jones,8.0,K.Bourne,14,1,First down
1062,2022121200,NE,3.0,0.884573138318956,M.Jones,3.0,T.Thornton,14,1,First down
1086,2022121200,NE,9.0,0.842449651565403,,,,15,1,First down
1107,2022121200,NE,6.0,0.0684322905726731,M.Jones,6.0,N.Agholor,15,1,First down
1134,2022121200,NE,12.0,0.745750570786186,M.Jones,12.0,T.Thornton,16,1,First down
1158,2022121200,NE,9.0,1.51269498915644,,,,17,1,First down
1190,2022121200,NE,14.0,1.96271556831198,,,,18,1,Touchdown
1212,2022121200,NE,0.0,0.0685713509799278,,,,18,1,Touchdown
1228,2022121200,ARI,0.0,0.275340548250824,,,,19,1,First down
1250,2022121200,ARI,4.0,-0.195458894828334,,,,19,1,First down
1279,2022121200,ARI,0.0,2.84330195031362,,,,19,1,First down
1312,2022121200,ARI,12.0,0.781538072857074,C.McCoy,12.0,D.Hopkins,20,1,First down
1341,2022121200,ARI,1.0,-0.47963390260702,,,,21,0,Field goal
1362,2022121200,ARI,0.0,-0.788334365875926,C.McCoy,,M.Brown,21,0,Field goal
1384,2022121200,ARI,0.0,-1.0408023911079,C.McCoy,,D.Hopkins,21,0,Field goal
1406,2022121200,ARI,0.0,0.246496786632814,,,,21,0,Field goal
1425,2022121200,NE,0.0,-0.298732658382505,,,,22,1,First down
1447,2022121200,NE,0.0,-0.551618853583932,M.Jones,,R.Stevenson,22,1,First down
1469,2022121200,NE,-2.0,-1.17256183596328,M.Jones,-2.0,R.Stevenson,22,1,First down
1493,2022121200,NE,13.0,2.45208481140435,M.Jones,13.0,N.Agholor,22,1,First down
1522,2022121200,NE,0.0,-0.347331449622288,,,,23,0,Punt
1543,2022121200,NE,0.0,-0.673577090725303,M.Jones,,N.Agholor,23,0,Punt
1577,2022121200,NE,0.0,-0.856965279672295,,,,23,0,Punt
1600,2022121200,NE,4.0,-0.804728182964027,M.Jones,4.0,R.Stevenson,23,0,Punt
1635,2022121200,NE,0.0,-1.01952518476173,,,,23,0,Punt
1653,2022121200,ARI,14.0,0.842324781231582,C.McCoy,14.0,D.Hopkins,24,1,First down
1682,2022121200,ARI,6.0,0.185636197100393,C.McCoy,6.0,J.Conner,25,1,First down
1706,2022121200,ARI,21.0,1.57181457732804,C.McCoy,21.0,R.Anderson,25,1,First down
1730,2022121200,ARI,1.0,-0.523744858743157,C.McCoy,1.0,S.Anderson,26,1,First down
1754,2022121200,ARI,2.0,-0.466409073793329,,,,26,1,First down
1775,2022121200,ARI,9.0,1.52292633621255,C.McCoy,9.0,R.Anderson,26,1,First down
1799,2022121200,ARI,10.0,1.88978686614428,,,,27,1,Touchdown
1821,2022121200,ARI,0.0,0.0685713509799278,,,,27,1,Touchdown
1837,2022121200,NE,0.0,-0.0727201865520328,,,,28,0,Punt
1859,2022121200,NE,3.0,-0.320705411257222,M.Jones,3.0,N.Agholor,28,0,Punt
1883,2022121200,NE,-4.0,-0.912214252399281,,,,28,0,Punt
1904,2022121200,NE,-10.0,-1.41324421996251,M.Jones,,,28,0,Punt
1941,2022121200,,0.0,0.0,,,,28,0,Punt
1930,2022121200,NE,0.0,-1.37033409398282,,,,28,0,Punt
1962,2022121200,ARI,5.0,0.0531662004068494,C.McCoy,5.0,T.McBride,29,0,Turnover on downs
1986,2022121200,ARI,4.0,0.307267699041404,,,,29,0,Turnover on downs
2007,2022121200,ARI,0.0,-1.05221881537,,,,29,0,Turnover on downs
2039,2022121200,,0.0,0.0,,,,29,0,Turnover on downs
2028,2022121200,ARI,0.0,-2.72040302003734,C.McCoy,,T.McBride,29,0,Turnover on downs
2057,2022121200,NE,9.0,0.181642531708349,M.Jones,9.0,N.Agholor,30,1,First down
2086,2022121200,NE,1.0,0.03129938285565,M.Jones,1.0,H.Henry,30,1,First down
2115,2022121200,NE,0.0,-0.177130461845081,M.Jones,,N.Agholor,31,1,First down
2137,2022121200,NE,30.0,1.59119355393341,M.Jones,30.0,H.Henry,31,1,First down
2172,2022121200,,0.0,0.0,,,,32,0,Field goal
2161,2022121200,NE,0.0,0.0815910863040226,,,,32,0,Field goal
2204,2022121200,,0.0,0.0,,,,32,0,Field goal
2193,2022121200,NE,0.0,0.875294462353715,,,,32,0,Field goal
2219,2022121200,,,,,,,32,0,Field goal
2236,2022121200,NE,0.0,0.0,,,,33,1,First down
2251,2022121200,NE,15.0,0.901895800838247,M.Jones,15.0,K.Bourne,33,1,First down
2275,2022121200,NE,-2.0,-1.29825665499084,,,,34,1,First down
2307,2022121200,,0.0,0.0,,,,34,1,First down
2296,2022121200,NE,16.0,2.12768310098909,M.Jones,16.0,P.Strong,34,1,First down
2327,2022121200,NE,0.0,-0.872319902060553,,,,35,1,First down
2362,2022121200,NE,44.0,3.3381773729343,,,,35,1,First down
2383,2022121200,NE,0.0,-0.47577473311685,,,,36,0,Field goal
2404,2022121200,NE,0.0,-0.77593374659773,M.Jones,,,36,0,Field goal
2426,2022121200,NE,8.0,-0.92413548440338,M.Jones,8.0,T.Thornton,36,0,Field goal
2455,2022121200,NE,0.0,0.0479764952523714,,,,36,0,Field goal
2474,2022121200,ARI,0.0,0.0211821082048118,,,,37,1,First down
2496,2022121200,ARI,7.0,0.389325170312077,,,,37,1,First down
2517,2022121200,ARI,23.0,1.36758350022137,C.McCoy,23.0,D.Hopkins,37,1,First down
2541,2022121200,ARI,6.0,0.130294273607433,,,,38,0,Turnover on downs
2562,2022121200,ARI,0.0,-0.777572378283367,C.McCoy,,T.McBride,38,0,Turnover on downs
2589,2022121200,ARI,0.0,-0.669021438807249,,,,38,0,Turnover on downs
2612,2022121200,ARI,3.0,-1.55317997932434,C.McCoy,3.0,J.Conner,38,0,Turnover on downs
2636,2022121200,ARI,0.0,-2.21544815227389,C.McCoy,,M.Brown,38,0,Turnover on downs
2658,2022121200,NE,0.0,-0.549950935412198,,,,39,0,Punt
2679,2022121200,NE,4.0,-0.465176043100655,M.Jones,4.0,P.Strong,39,0,Punt
2703,2022121200,NE,0.0,-1.59962897840887,M.Jones,,N.Agholor,39,0,Punt
2725,2022121200,NE,0.0,0.383216138696298,,,,39,0,Punt
2750,2022121200,ARI,7.0,0.18531457381323,,,,40,1,First down
2771,2022121200,ARI,0.0,0.413849871139973,,,,40,1,First down
2804,2022121200,ARI,4.0,-8.11140985321254,C.McCoy,4.0,D.Hopkins,41,0,Opp touchdown
2845,2022121200,NE,0.0,0.0685713509799278,,,,41,0,Opp touchdown
2861,2022121200,ARI,0.0,-0.250643764156848,,,,42,1,First down
2885,2022121200,ARI,16.0,1.1148685857188,C.McCoy,16.0,M.Brown,42,1,First down
2909,2022121200,ARI,0.0,-0.59752338915132,,,,43,1,First down
2932,2022121200,ARI,15.0,1.23026135261171,C.McCoy,15.0,T.McBride,43,1,First down
2956,2022121200,ARI,3.0,-0.293179084546864,,,,44,1,First down
2977,2022121200,ARI,6.0,0.37182527477853,C.McCoy,6.0,S.Anderson,44,1,First down
3001,2022121200,ARI,4.0,0.60804427054245,,,,44,1,First down
3022,2022121200,ARI,-3.0,-1.19446263369173,C.McCoy,,,45,0,Turnover
3063,2022121200,,0.0,0.0,,,,45,0,Turnover
3052,2022121200,ARI,0.0,-4.39002182905097,C.McCoy,,D.Hopkins,45,0,Turnover
3090,2022121200,NE,0.0,-0.524673643987626,M.Jones,,N.Agholor,46,1,First down
3164,2022121200,NE,5.0,-0.326661680825055,M.Jones,5.0,T.Thornton,46,1,First down
3188,2022121200,NE,16.0,2.19458023458719,M.Jones,16.0,K.Bourne,46,1,First down
3212,2022121200,NE,,0.0,,,,47,1,First down
3231,2022121200,NE,39.0,2.9792676816578,M.Jones,39.0,H.Henry,47,1,First down
3255,2022121200,NE,3.0,0.901373972010333,,,,48,1,Touchdown
3288,2022121200,NE,0.0,0.0685713509799278,,,,48,1,Touchdown
3304,2022121200,ARI,0.0,-0.177925325464457,,,,49,0,Punt
3326,2022121200,ARI,0.0,-0.539436406921595,C.McCoy,,J.Conner,49,0,Punt
3348,2022121200,ARI,0.0,-0.767778045730665,,,,49,0,Punt
3369,2022121200,ARI,-10.0,-2.05540437437594,C.McCoy,,,49,0,Punt
3388,2022121200,ARI,0.0,-0.431837058858946,,,,49,0,Punt
3413,2022121200,NE,3.0,-0.249649451812729,M.Jones,3.0,K.Bourne,50,0,Punt
3437,2022121200,NE,0.0,-0.509767082286999,,,,50,0,Punt
3477,2022121200,NE,5.0,-0.313004861120135,M.Jones,5.0,K.Bourne,50,0,Punt
3501,2022121200,NE,4.0,-1.16866277274676,,,,50,0,Punt
3522,2022121200,NE,0.0,-1.50524418102577,,,,50,0,Punt
3539,2022121200,ARI,0.0,-0.860664701089263,,,,51,1,First down
3574,2022121200,ARI,5.0,0.310413662809879,C.McCoy,5.0,J.Conner,51,1,First down
3598,2022121200,ARI,8.0,0.237524669384584,,,,51,1,First down
3619,2022121200,ARI,0.0,1.22182827466168,,,,51,1,First down
3652,2022121200,ARI,0.0,-0.454816516488791,C.McCoy,,T.McBride,52,1,First down
3674,2022121200,ARI,7.0,0.0506940218620002,C.McCoy,7.0,D.Hopkins,52,1,First down
3698,2022121200,ARI,0.0,-1.80640615313314,C.McCoy,,M.Brown,52,1,First down
3720,2022121200,ARI,9.0,3.02392234897707,,,,52,1,First down
3752,2022121200,ARI,-13.0,-1.75802917790134,C.McCoy,,,53,0,Turnover on downs
3774,2022121200,ARI,10.0,-0.155331993242726,C.McCoy,10.0,D.Hopkins,53,0,Turnover on downs
3798,2022121200,ARI,0.0,-1.1937017259188,C.McCoy,,A.Green,53,0,Turnover on downs
3848,2022121200,ARI,-8.0,-3.14285794197349,C.McCoy,,,53,0,Turnover on downs
3868,2022121200,NE,0.0,-0.475878082273994,M.Jones,,N.Agholor,54,0,Punt
3890,2022121200,NE,0.0,-0.809661669365596,,,,54,0,Punt
3911,2022121200,NE,1.0,-1.67983368464047,M.Jones,1.0,N.Agholor,54,0,Punt
3946,2022121200,,0.0,0.0,,,,54,0,Punt
3935,2022121200,NE,0.0,-1.4300377581967,,,,54,0,Punt
3959,2022121200,ARI,6.0,0.0415914296172559,C.McCoy,6.0,R.Anderson,55,1,First down
3983,2022121200,ARI,9.0,0.655632234178483,C.McCoy,9.0,D.Hopkins,55,1,First down
4017,2022121200,ARI,0.0,-0.704554213443771,,,,56,0,Turnover on downs
4057,2022121200,ARI,7.0,-0.0371567991096526,C.McCoy,7.0,A.Green,56,0,Turnover on downs
4086,2022121200,ARI,6.0,-0.0925113477278501,C.McCoy,6.0,M.Brown,56,0,Turnover on downs
4110,2022121200,ARI,-6.0,-1.35198516654782,C.McCoy,,,56,0,Turnover on downs
4140,2022121200,,0.0,0.0,,,,56,0,Turnover on downs
4129,2022121200,ARI,5.0,-2.53813969652401,,,,56,0,Turnover on downs
4157,2022121200,NE,19.0,1.60991605767049,,,,57,1,First down
4178,2022121200,NE,-1.0,-0.897175028105266,,,,58,0,QB kneel
4206,2022121200,NE,-1.0,-0.556095398846082,,,,58,0,QB kneel
4227,2022121200,NE,-1.0,-3.14377211226383,,,,58,0,QB kneel
4248,2022121200,NE,,,,,,58,0,QB kneel
1,2022121100,,,0.0,,,,1,0,Punt
41,2022121100,BUF,0.0,-0.336774450261146,,,,1,0,Punt
63,2022121100,BUF,6.0,0.537317300681025,J.Allen,6.0,D.Knox,1,0,Punt
92,2022121100,BUF,2.0,-0.467466491274536,,,,1,0,Punt
115,2022121100,BUF,0.0,-1.79981807013974,J.Allen,,S.Diggs,1,0,Punt
137,2022121100,BUF,0.0,1.47568340157159,,,,1,0,Punt
156,2022121100,NYJ,2.0,-0.314618535339832,,,,2,1,First down
177,2022121100,NYJ,0.0,-0.635714628268033,M.White,,T.Conklin,2,1,First down
199,2022121100,NYJ,10.0,1.85469465074129,M.White,10.0,G.Wilson,2,1,First down
223,2022121100,NYJ,10.0,0.597585236653686,,,,3,1,First down
244,2022121100,NYJ,0.0,-0.58517552819103,,,,4,0,Punt
267,2022121100,NYJ,-2.0,-0.748516292776912,,,,4,0,Punt
288,2022121100,NYJ,3.0,-0.575503280386329,M.White,3.0,Mi.Carter,4,0,Punt
312,2022121100,NYJ,7.0,-0.269435393624008,M.White,7.0,T.Conklin,4,0,Punt
336,2022121100,NYJ,0.0,-0.387339711654931,,,,4,0,Punt
355,2022121100,BUF,7.0,0.299240456428379,,,,5,1,First down
380,2022121100,BUF,11.0,0.798268074635416,,,,5,1,First down
401,2022121100,BUF,0.0,-0.503772164927796,J.Allen,,J.Brown,6,0,Punt
423,2022121100,BUF,0.0,-0.880529774585739,J.Allen,,K.Shakir,6,0,Punt
445,2022121100,BUF,-2.0,-1.8261637147516,J.Allen,,,6,0,Punt
464,2022121100,BUF,0.0,-0.288051904644817,,,,6,0,Punt
481,2022121100,NYJ,0.0,-0.704556297510862,,,,7,1,First down
504,2022121100,NYJ,0.0,-0.595162910409272,M.White,,E.Moore,7,1,First down
526,2022121100,NYJ,5.0,-0.0363426757976413,M.White,5.0,E.Moore,7,1,First down
550,2022121100,NYJ,15.0,2.28763206815347,M.White,15.0,C.Davis,7,1,First down
581,2022121100,NYJ,6.0,0.362520141527057,,,,8,0,Punt
602,2022121100,NYJ,0.0,-0.840508323628455,,,,8,0,Punt
623,2022121100,NYJ,0.0,-1.5749148032628,M.White,,C.Uzomah,8,0,Punt
645,2022121100,NYJ,0.0,-0.129735696129501,,,,8,0,Punt
664,2022121100,BUF,0.0,-0.741355816368014,,,,9,0,Punt
701,2022121100,BUF,0.0,-0.429523390484974,,,,9,0,Punt
724,2022121100,BUF,0.0,-0.547069270163774,J.Allen,,G.Davis,9,0,Punt
746,2022121100,BUF,4.0,-0.416695470921695,,,,9,0,Punt
779,2022121100,BUF,0.0,-0.985356903402135,J.Allen,,I.McKenzie,9,0,Punt
817,2022121100,BUF,0.0,-0.276741286274046,,,,9,0,Punt
847,2022121100,NYJ,-9.0,-1.40449594287202,M.White,,,10,0,Punt
866,2022121100,NYJ,0.0,-0.934685917105526,M.White,,Mi.Carter,10,0,Punt
901,2022121100,NYJ,0.0,-1.21693623159081,M.White,,Mi.Carter,10,0,Punt
935,2022121100,NYJ,0.0,0.0331191793084145,,,,10,0,Punt
960,2022121100,BUF,0.0,-0.624282183591276,,,,11,1,First down
981,2022121100,BUF,4.0,-0.161225841380656,J.Allen,4.0,S.Diggs,11,1,First down
1016,2022121100,,0.0,0.0,,,,11,1,First down
1005,2022121100,BUF,6.0,1.65736678196117,J.Allen,6.0,I.McKenzie,11,1,First down
1036,2022121100,BUF,-9.0,-1.64708926994354,J.Allen,,,12,1,First down
1055,2022121100,BUF,,0.0,,,,12,1,First down
1074,2022121100,BUF,4.0,-0.433997503016144,,,,12,1,First down
1095,2022121100,BUF,16.0,2.67112626391463,,,,12,1,First down
1116,2022121100,BUF,1.0,-0.429898322559893,,,,13,0,Punt
1142,2022121100,BUF,0.0,-0.787139392457902,J.Allen,,S.Diggs,13,0,Punt
1164,2022121100,BUF,6.0,-0.853236542316154,J.Allen,6.0,D.Knox,13,0,Punt
1188,2022121100,BUF,0.0,0.164795181248337,,,,13,0,Punt
1207,2022121100,NYJ,3.0,-0.329389835242182,,,,14,1,First down
1233,2022121100,NYJ,10.0,1.10830201627687,,,,14,1,First down
1254,2022121100,NYJ,2.0,-0.372183577623218,,,,15,0,Punt
1275,2022121100,NYJ,-3.0,-1.11816689418629,,,,15,0,Punt
1296,2022121100,NYJ,6.0,-0.306141965091228,M.White,6.0,T.Conklin,15,0,Punt
1330,2022121100,NYJ,0.0,-1.21239289548248,,,,15,0,Punt
1355,2022121100,BUF,5.0,0.0709671094082296,J.Allen,5.0,D.Knox,16,0,Punt
1386,2022121100,BUF,3.0,-0.14880561712198,,,,16,0,Punt
1418,2022121100,BUF,0.0,-1.50666876486503,,,,16,0,Punt
1450,2022121100,BUF,-6.0,-1.47282548528165,J.Allen,,,16,0,Punt
1480,2022121100,BUF,0.0,-0.394758689682931,,,,16,0,Punt
1499,2022121100,NYJ,24.0,1.63312330411281,M.White,24.0,E.Moore,17,1,First down
1530,2022121100,NYJ,0.0,-0.505738382809795,,,,18,1,First down
1562,2022121100,NYJ,0.0,-0.72387493471615,J.Flacco,,T.Conklin,18,1,First down
1584,2022121100,NYJ,12.0,2.06212570972275,M.White,12.0,G.Wilson,18,1,First down
1617,2022121100,NYJ,-2.0,-1.03986095584696,,,,19,0,Punt
1638,2022121100,NYJ,-10.0,-1.56951693963492,M.White,,,19,0,Punt
1667,2022121100,NYJ,3.0,-0.962111491477117,,,,19,0,Punt
1688,2022121100,NYJ,0.0,-0.975738842505962,,,,19,0,Punt
1727,2022121100,BUF,0.0,-0.383487145649269,,,,20,1,First down
1748,2022121100,BUF,4.0,-0.249542191857472,J.Allen,4.0,D.Singletary,20,1,First down
